lz: 460.08868593954190374 Vol: 68563070.326648756862 PE: -28396274.7332133  Pxx: -6.59214286473215e-05 Pyy: -3.03717625717608e-05 Pzz: 6.82315577212936 
lz: 460.52110011805689282 Vol: 68566593.055921792984 PE: -28395490.7338787  Pxx: -1.9568500588915e-05 Pyy: 1.26248806579705e-05 Pzz: 6.81470516275664 
lz: 460.95351429657085873 Vol: 68563531.167732641101 PE: -28394821.0231059  Pxx: -5.69468687484008e-05 Pyy: -0.000136319513528701 Pzz: 6.79532180650193 
lz: 461.38592847508590467 Vol: 68560142.765592560172 PE: -28394268.4152111  Pxx: -8.4990104267152e-05 Pyy: 2.45738693019125e-05 Pzz: 6.76602482394608 
lz: 461.81834265359987057 Vol: 68557159.366901814938 PE: -28394289.5817239  Pxx: -1.02877013535423e-05 Pyy: -1.28543480269857e-05 Pzz: 6.7220755244624 
lz: 462.25075683211485966 Vol: 68555803.844325348735 PE: -28393846.6166066  Pxx: 1.31799889468138e-05 Pyy: 3.37055892523329e-05 Pzz: 6.71177501007423 
lz: 462.6831710106299056 Vol: 68559181.646599695086 PE: -28393158.8170381  Pxx: -1.16136678235823e-05 Pyy: 2.19687149196648e-05 Pzz: 6.70477579076284 
lz: 463.1155851891438715 Vol: 68558750.732380613685 PE: -28392499.9066866  Pxx: 1.96165519265892e-05 Pyy: -4.28212804676503e-05 Pzz: 6.70043825476721 
lz: 463.54799936765886059 Vol: 68558623.972296953201 PE: -28391706.2560081  Pxx: -0.000170839350714789 Pyy: -0.000125150828016455 Pzz: 6.7047953644927 
lz: 463.98041354617288334 Vol: 68562405.220524668694 PE: -28390736.0662278  Pxx: 5.22956108209717e-05 Pyy: -6.2100192393177e-05 Pzz: 6.70348944534259 
lz: 464.41282772468787243 Vol: 68565359.157971099019 PE: -28389776.2236719  Pxx: -8.07187107012803e-05 Pyy: 2.81450390383422e-05 Pzz: 6.70868748983415 
lz: 464.84524190320286152 Vol: 68567213.186722829938 PE: -28388852.2791018  Pxx: 0.000136027682662803 Pyy: 1.48955672496452e-05 Pzz: 6.71019534648272 
lz: 465.27765608171688427 Vol: 68569392.396138772368 PE: -28388049.7638427  Pxx: -9.49845334007902e-06 Pyy: 9.51724161767984e-06 Pzz: 6.70431077276121 
lz: 465.71007026023187336 Vol: 68571994.2365886271 PE: -28387240.6256152  Pxx: 6.5380623932942e-06 Pyy: 8.31799221943873e-05 Pzz: 6.70635625108145 
lz: 466.14248443874589611 Vol: 68573170.230535179377 PE: -28386346.1231955  Pxx: 8.67377968330289e-06 Pyy: -6.7645005595525e-06 Pzz: 6.70535744752757 
lz: 466.5748986172608852 Vol: 68573590.171767681837 PE: -28385417.2615026  Pxx: 2.35586285484761e-05 Pyy: 1.47704363614907e-05 Pzz: 6.71247882178591 
lz: 467.00731279577587429 Vol: 68576199.086463034153 PE: -28384533.1437666  Pxx: 0.000125014241256419 Pyy: 4.21762182073348e-05 Pzz: 6.70921595469961 
lz: 467.43972697428989704 Vol: 68575430.047054499388 PE: -28383762.7022587  Pxx: -5.21456919211414e-05 Pyy: 0.000113721757550186 Pzz: 6.69423147186661 
lz: 467.87214115280488613 Vol: 68573639.589709147811 PE: -28383233.1284339  Pxx: -2.65572857047492e-05 Pyy: -0.000122291846767314 Pzz: 6.68399548961112 
lz: 468.30455533131890888 Vol: 68575773.58485019207 PE: -28382564.3021189  Pxx: 6.15502170366786e-05 Pyy: 5.28179631480893e-05 Pzz: 6.66923547608465 
lz: 468.73696950983389797 Vol: 68573183.113412737846 PE: -28381968.6147005  Pxx: -1.98690650312865e-05 Pyy: 8.90264977494782e-05 Pzz: 6.65263270755814 
lz: 469.16938368834888706 Vol: 68575318.720487952232 PE: -28381332.0696118  Pxx: -1.06333668125115e-06 Pyy: 3.74829633294741e-05 Pzz: 6.64802218140079 
lz: 469.60179786686290981 Vol: 68572694.39293012023 PE: -28380946.4362798  Pxx: -0.000129078006529496 Pyy: -0.000126909941085657 Pzz: 6.62799731169568 
lz: 470.0342120453778989 Vol: 68572080.295515790582 PE: -28380508.6319976  Pxx: -5.81376001192955e-06 Pyy: -6.15758524129189e-05 Pzz: 6.61052985194485 
lz: 470.46662622389186481 Vol: 68570586.67351461947 PE: -28379940.8318053  Pxx: -0.000176594143015533 Pyy: -8.86700901613552e-05 Pzz: 6.60086211201377 
lz: 470.89904040240691074 Vol: 68573314.20569524169 PE: -28379321.2754058  Pxx: -7.62854572314201e-05 Pyy: -1.75463319312431e-06 Pzz: 6.60029985410546 
lz: 471.33145458092189983 Vol: 68575087.684958532453 PE: -28378902.9158913  Pxx: 0.00013904343047221 Pyy: 0.000100053669024102 Pzz: 6.58751208213947 
lz: 471.76386875943586574 Vol: 68573062.90462897718 PE: -28378503.8721516  Pxx: -4.18396421353523e-05 Pyy: -7.64773307039971e-05 Pzz: 6.56825265729676 
lz: 472.19628293795091167 Vol: 68573894.774968117476 PE: -28378122.4543121  Pxx: -6.30927288031927e-05 Pyy: -5.06054247223979e-07 Pzz: 6.55899641073752 
lz: 472.62869711646590076 Vol: 68573689.408111691475 PE: -28377725.1805138  Pxx: 2.1890635790419e-05 Pyy: -5.12208481324435e-06 Pzz: 6.54443034101134 
lz: 473.06111129497986667 Vol: 68572047.237393945456 PE: -28377160.0452908  Pxx: -7.13145625709578e-05 Pyy: 1.81477973762829e-06 Pzz: 6.54072403130909 
lz: 473.49352547349485576 Vol: 68574479.586223274469 PE: -28376623.6325125  Pxx: -7.27108677973447e-05 Pyy: -8.4205937446277e-05 Pzz: 6.52446327431581 
lz: 473.92593965200887851 Vol: 68574176.405367478728 PE: -28376123.7779913  Pxx: -5.03144608379347e-05 Pyy: -1.33334868989258e-06 Pzz: 6.51680421596158 
lz: 474.3583538305238676 Vol: 68575627.031590789557 PE: -28375474.0664996  Pxx: 6.91708143734267e-05 Pyy: 7.75144308478512e-05 Pzz: 6.51567749507351 
lz: 474.79076800903885669 Vol: 68579011.272261038423 PE: -28374673.9872011  Pxx: 2.93482805173948e-05 Pyy: -2.57032931781045e-05 Pzz: 6.52532245838753 
