NbV_surf100_stacking3 lmp:    -5.726957 ref:    -5.852001 err:    -2.136780 %
NbV_surf100_stacking4 lmp:    -5.658498 ref:    -5.781265 err:    -2.123536 %
NbV_surf100_stacking5 lmp:    -5.633879 ref:    -5.749827 err:    -2.016549 %
NbV_surf100_stacking6 lmp:    -5.658498 ref:    -5.781269 err:    -2.123602 %
NbV_surf100_stacking7 lmp:    -5.726957 ref:    -5.852001 err:    -2.136775 %
NbV_surf100_stacking8 lmp:    -5.794562 ref:    -5.920785 err:    -2.131857 %
NbV_surf100_stacking9 lmp:    -5.833650 ref:    -5.966231 err:    -2.222201 %
NbV_surf100_stacking10 lmp:    -5.844496 ref:    -5.979748 err:    -2.261835 %
NbV_surf110_stacking0 lmp:    -5.695629 ref:    -5.871380 err:    -2.993343 %
NbV_surf110_stacking1 lmp:    -5.684471 ref:    -5.855372 err:    -2.918694 %
NbV_surf110_stacking2 lmp:    -5.646060 ref:    -5.811044 err:    -2.839143 %
NbV_surf110_stacking3 lmp:    -5.579190 ref:    -5.741947 err:    -2.834529 %
NbV_surf110_stacking4 lmp:    -5.508216 ref:    -5.664090 err:    -2.751961 %
NbV_surf110_stacking5 lmp:    -5.480339 ref:    -5.628053 err:    -2.624612 %
NbV_surf110_stacking6 lmp:    -5.508208 ref:    -5.664085 err:    -2.752039 %
NbV_surf110_stacking7 lmp:    -5.579178 ref:    -5.741948 err:    -2.834748 %
NbV_surf110_stacking8 lmp:    -5.646052 ref:    -5.811045 err:    -2.839294 %
NbV_surf110_stacking9 lmp:    -5.684468 ref:    -5.855372 err:    -2.918761 %
NbV_surf110_stacking10 lmp:    -5.695629 ref:    -5.871381 err:    -2.993367 %
NbV_surf111_stacking0 lmp:    -5.466228 ref:    -5.675787 err:    -3.692144 %
NbV_surf111_stacking1 lmp:    -5.432433 ref:    -5.611059 err:    -3.183474 %
NbV_surf111_stacking2 lmp:    -5.295900 ref:    -5.447253 err:    -2.778515 %
NbV_surf111_stacking3 lmp:    -5.013543 ref:    -5.148609 err:    -2.623343 %
NbV_surf111_stacking4 lmp:    -4.658369 ref:    -4.652729 err:     0.121225 %
NbV_surf111_stacking5 lmp:    -4.487662 ref:    -4.352491 err:     3.105596 %
NbV_surf111_stacking6 lmp:    -4.658373 ref:    -4.652800 err:     0.119791 %
NbV_surf111_stacking7 lmp:    -5.013547 ref:    -5.148127 err:    -2.614158 %
NbV_surf111_stacking8 lmp:    -5.295902 ref:    -5.447665 err:    -2.785842 %
NbV_surf111_stacking9 lmp:    -5.432433 ref:    -5.609338 err:    -3.153745 %
NbV_surf111_stacking10 lmp:    -5.466228 ref:    -5.675811 err:    -3.692566 %
MoW_surf100_stacking0 lmp:    -7.173394 ref:    -7.180028 err:    -0.092402 %
MoW_surf100_stacking1 lmp:    -7.146766 ref:    -7.151593 err:    -0.067492 %
MoW_surf100_stacking2 lmp:    -7.049614 ref:    -7.063437 err:    -0.195698 %
MoW_surf100_stacking3 lmp:    -6.886225 ref:    -6.931398 err:    -0.651715 %
MoW_surf100_stacking4 lmp:    -6.718363 ref:    -6.800152 err:    -1.202752 %
MoW_surf100_stacking5 lmp:    -6.643024 ref:    -6.742669 err:    -1.477825 %
MoW_surf100_stacking6 lmp:    -6.718363 ref:    -6.800151 err:    -1.202743 %
MoW_surf100_stacking7 lmp:    -6.886225 ref:    -6.931397 err:    -0.651704 %
MoW_surf100_stacking8 lmp:    -7.049614 ref:    -7.063437 err:    -0.195706 %
MoW_surf100_stacking9 lmp:    -7.146766 ref:    -7.151593 err:    -0.067500 %
MoW_surf100_stacking10 lmp:    -7.173394 ref:    -7.180028 err:    -0.092399 %
MoW_surf110_stacking0 lmp:    -7.015290 ref:    -7.114337 err:    -1.392218 %
MoW_surf110_stacking1 lmp:    -6.988129 ref:    -7.078152 err:    -1.271844 %
MoW_surf110_stacking2 lmp:    -6.894220 ref:    -6.971256 err:    -1.105053 %
MoW_surf110_stacking3 lmp:    -6.738208 ref:    -6.825719 err:    -1.282079 %
MoW_surf110_stacking4 lmp:    -6.574373 ref:    -6.693355 err:    -1.777609 %
MoW_surf110_stacking5 lmp:    -6.500066 ref:    -6.644336 err:    -2.171328 %
MoW_surf110_stacking6 lmp:    -6.574375 ref:    -6.693355 err:    -1.777581 %
MoW_surf110_stacking7 lmp:    -6.738210 ref:    -6.825719 err:    -1.282045 %
MoW_surf110_stacking8 lmp:    -6.894222 ref:    -6.971256 err:    -1.105028 %
MoW_surf110_stacking9 lmp:    -6.988130 ref:    -7.078152 err:    -1.271833 %
MoW_surf110_stacking10 lmp:    -7.015290 ref:    -7.114337 err:    -1.392218 %
MoW_surf111_stacking0 lmp:    -6.656844 ref:    -6.801197 err:    -2.122470 %
MoW_surf111_stacking1 lmp:    -6.554590 ref:    -6.681777 err:    -1.903481 %
MoW_surf111_stacking2 lmp:    -6.124864 ref:    -6.339234 err:    -3.381641 %
MoW_surf111_stacking3 lmp:    -5.066717 ref:    -5.728661 err:   -11.554949 %
MoW_surf111_stacking4 lmp:    -3.444374 ref:    -4.716583 err:   -26.973106 %
MoW_surf111_stacking5 lmp:    -2.542351 ref:    -4.093800 err:   -37.897524 %
MoW_surf111_stacking6 lmp:    -3.444377 ref:    -4.716862 err:   -26.977369 %
MoW_surf111_stacking7 lmp:    -5.066719 ref:    -5.731215 err:   -11.594331 %
MoW_surf111_stacking8 lmp:    -6.124866 ref:    -6.340142 err:    -3.395444 %
MoW_surf111_stacking9 lmp:    -6.554592 ref:    -6.681208 err:    -1.895107 %
MoW_surf111_stacking10 lmp:    -6.656844 ref:    -6.801197 err:    -2.122469 %
MoTa_surf100_stacking0 lmp:    -6.852176 ref:    -6.972542 err:    -1.726275 %
MoTa_surf100_stacking1 lmp:    -6.813131 ref:    -6.943136 err:    -1.872436 %
MoTa_surf100_stacking2 lmp:    -6.693352 ref:    -6.852144 err:    -2.317410 %
MoTa_surf100_stacking3 lmp:    -6.512179 ref:    -6.717371 err:    -3.054646 %
MoTa_surf100_stacking4 lmp:    -6.366724 ref:    -6.590169 err:    -3.390588 %
MoTa_surf100_stacking5 lmp:    -6.318222 ref:    -6.535207 err:    -3.320255 %
MoTa_surf100_stacking6 lmp:    -6.366723 ref:    -6.589976 err:    -3.387763 %
MoTa_surf100_stacking7 lmp:    -6.512178 ref:    -6.717343 err:    -3.054252 %
MoTa_surf100_stacking8 lmp:    -6.693351 ref:    -6.852158 err:    -2.317612 %
MoTa_surf100_stacking9 lmp:    -6.813130 ref:    -6.943126 err:    -1.872289 %
MoTa_surf100_stacking10 lmp:    -6.852176 ref:    -6.972522 err:    -1.725999 %
MoTa_surf110_stacking0 lmp:    -6.683001 ref:    -6.894059 err:    -3.061449 %
MoTa_surf110_stacking1 lmp:    -6.642446 ref:    -6.867737 err:    -3.280434 %
MoTa_surf110_stacking2 lmp:    -6.521117 ref:    -6.778786 err:    -3.801109 %
MoTa_surf110_stacking3 lmp:    -6.339255 ref:    -6.638824 err:    -4.512374 %
MoTa_surf110_stacking4 lmp:    -6.193522 ref:    -6.503707 err:    -4.769366 %
MoTa_surf110_stacking5 lmp:    -6.142657 ref:    -6.446058 err:    -4.706773 %
MoTa_surf110_stacking6 lmp:    -6.193511 ref:    -6.503707 err:    -4.769519 %
MoTa_surf110_stacking7 lmp:    -6.339236 ref:    -6.638824 err:    -4.512662 %
MoTa_surf110_stacking8 lmp:    -6.521101 ref:    -6.778786 err:    -3.801352 %
MoTa_surf110_stacking9 lmp:    -6.642437 ref:    -6.867710 err:    -3.280176 %
MoTa_surf110_stacking10 lmp:    -6.683001 ref:    -6.894062 err:    -3.061495 %
MoTa_surf111_stacking0 lmp:    -6.388750 ref:    -6.578601 err:    -2.885889 %
MoTa_surf111_stacking1 lmp:    -6.283223 ref:    -6.464174 err:    -2.799283 %
MoTa_surf111_stacking2 lmp:    -5.890654 ref:    -6.127778 err:    -3.869657 %
MoTa_surf111_stacking3 lmp:    -5.032420 ref:    -5.357417 err:    -6.066291 %
MoTa_surf111_stacking4 lmp:    -3.884900 ref:    -3.979017 err:    -2.365322 %
MoTa_surf111_stacking5 lmp:    -3.360258 ref:    -3.152245 err:     6.598885 %
MoTa_surf111_stacking6 lmp:    -3.884904 ref:    -3.979548 err:    -2.378247 %
MoTa_surf111_stacking7 lmp:    -5.032427 ref:    -5.359146 err:    -6.096476 %
MoTa_surf111_stacking8 lmp:    -5.890656 ref:    -6.128434 err:    -3.879906 %
MoTa_surf111_stacking9 lmp:    -6.283224 ref:    -6.465108 err:    -2.813307 %
MoTa_surf111_stacking10 lmp:    -6.388750 ref:    -6.578674 err:    -2.886960 %
MoV_surf100_stacking0 lmp:    -5.634426 ref:    -5.724822 err:    -1.579025 %
MoV_surf100_stacking1 lmp:    -5.616057 ref:    -5.706525 err:    -1.585351 %
MoV_surf100_stacking2 lmp:    -5.554727 ref:    -5.648706 err:    -1.663717 %
MoV_surf100_stacking3 lmp:    -5.458416 ref:    -5.565556 err:    -1.925063 %
MoV_surf100_stacking4 lmp:    -5.366784 ref:    -5.485985 err:    -2.172834 %
MoV_surf100_stacking5 lmp:    -5.330477 ref:    -5.450733 err:    -2.206224 %
MoV_surf100_stacking6 lmp:    -5.366773 ref:    -5.485987 err:    -2.173052 %
MoV_surf100_stacking7 lmp:    -5.458400 ref:    -5.565552 err:    -1.925269 %
MoV_surf100_stacking8 lmp:    -5.554715 ref:    -5.648707 err:    -1.663958 %
MoV_surf100_stacking9 lmp:    -5.616051 ref:    -5.706525 err:    -1.585444 %
MoV_surf100_stacking10 lmp:    -5.634426 ref:    -5.724822 err:    -1.579035 %
MoV_surf110_stacking0 lmp:    -5.486368 ref:    -5.645041 err:    -2.810841 %
MoV_surf110_stacking1 lmp:    -5.467221 ref:    -5.627631 err:    -2.850402 %
MoV_surf110_stacking2 lmp:    -5.405994 ref:    -5.567394 err:    -2.899018 %
MoV_surf110_stacking3 lmp:    -5.309924 ref:    -5.474195 err:    -3.000823 %
MoV_surf110_stacking4 lmp:    -5.215895 ref:    -5.379490 err:    -3.041084 %
MoV_surf110_stacking5 lmp:    -5.177559 ref:    -5.339565 err:    -3.034082 %
MoV_surf110_stacking6 lmp:    -5.215890 ref:    -5.379490 err:    -3.041186 %
MoV_surf110_stacking7 lmp:    -5.309916 ref:    -5.474195 err:    -3.000971 %
MoV_surf110_stacking8 lmp:    -5.405988 ref:    -5.567393 err:    -2.899126 %
MoV_surf110_stacking9 lmp:    -5.467218 ref:    -5.627631 err:    -2.850456 %
MoV_surf110_stacking10 lmp:    -5.486368 ref:    -5.645041 err:    -2.810838 %
MoV_surf111_stacking0 lmp:    -5.251434 ref:    -5.390021 err:    -2.571177 %
MoV_surf111_stacking1 lmp:    -5.189095 ref:    -5.303372 err:    -2.154787 %
MoV_surf111_stacking2 lmp:    -4.984117 ref:    -5.099670 err:    -2.265886 %
MoV_surf111_stacking3 lmp:    -4.607168 ref:    -4.759106 err:    -3.192577 %
MoV_surf111_stacking4 lmp:    -4.142169 ref:    -4.164257 err:    -0.530424 %
MoV_surf111_stacking5 lmp:    -3.907995 ref:    -3.793297 err:     3.023722 %
MoV_surf111_stacking6 lmp:    -4.142174 ref:    -4.164259 err:    -0.530356 %
MoV_surf111_stacking7 lmp:    -4.607172 ref:    -4.759106 err:    -3.192487 %
MoV_surf111_stacking8 lmp:    -4.984119 ref:    -5.099669 err:    -2.265821 %
MoV_surf111_stacking9 lmp:    -5.189097 ref:    -5.303374 err:    -2.154798 %
MoV_surf111_stacking10 lmp:    -5.251434 ref:    -5.390022 err:    -2.571199 %
WTa_surf100_stacking0 lmp:    -7.691241 ref:    -7.751135 err:    -0.772716 %
WTa_surf100_stacking1 lmp:    -7.654631 ref:    -7.718238 err:    -0.824118 %
WTa_surf100_stacking2 lmp:    -7.536827 ref:    -7.614085 err:    -1.014675 %
WTa_surf100_stacking3 lmp:    -7.344917 ref:    -7.452486 err:    -1.443391 %
WTa_surf100_stacking4 lmp:    -7.173769 ref:    -7.299211 err:    -1.718576 %
WTa_surf100_stacking5 lmp:    -7.117559 ref:    -7.235867 err:    -1.635010 %
WTa_surf100_stacking6 lmp:    -7.173768 ref:    -7.299209 err:    -1.718557 %
WTa_surf100_stacking7 lmp:    -7.344916 ref:    -7.452483 err:    -1.443374 %
WTa_surf100_stacking8 lmp:    -7.536826 ref:    -7.614087 err:    -1.014718 %
WTa_surf100_stacking9 lmp:    -7.654630 ref:    -7.718234 err:    -0.824076 %
WTa_surf100_stacking10 lmp:    -7.691241 ref:    -7.751138 err:    -0.772750 %
WTa_surf110_stacking0 lmp:    -7.528200 ref:    -7.689010 err:    -2.091429 %
WTa_surf110_stacking1 lmp:    -7.490139 ref:    -7.653268 err:    -2.131496 %
WTa_surf110_stacking2 lmp:    -7.372013 ref:    -7.544588 err:    -2.287406 %
WTa_surf110_stacking3 lmp:    -7.179944 ref:    -7.378675 err:    -2.693321 %
WTa_surf110_stacking4 lmp:    -7.004196 ref:    -7.219512 err:    -2.982422 %
WTa_surf110_stacking5 lmp:    -6.943417 ref:    -7.152490 err:    -2.923090 %
WTa_surf110_stacking6 lmp:    -7.004179 ref:    -7.219513 err:    -2.982657 %
WTa_surf110_stacking7 lmp:    -7.179914 ref:    -7.378675 err:    -2.693717 %
WTa_surf110_stacking8 lmp:    -7.371991 ref:    -7.544588 err:    -2.287692 %
WTa_surf110_stacking9 lmp:    -7.490128 ref:    -7.653269 err:    -2.131648 %
WTa_surf110_stacking10 lmp:    -7.528200 ref:    -7.689010 err:    -2.091425 %
WTa_surf111_stacking0 lmp:    -7.162725 ref:    -7.319660 err:    -2.144019 %
WTa_surf111_stacking1 lmp:    -7.060970 ref:    -7.196030 err:    -1.876869 %
WTa_surf111_stacking2 lmp:    -6.638985 ref:    -6.812321 err:    -2.544455 %
WTa_surf111_stacking3 lmp:    -5.663718 ref:    -5.933051 err:    -4.539537 %
WTa_surf111_stacking4 lmp:    -4.306644 ref:    -4.362709 err:    -1.285096 %
WTa_surf111_stacking5 lmp:    -3.648018 ref:    -3.406260 err:     7.097448 %
WTa_surf111_stacking6 lmp:    -4.306650 ref:    -4.363421 err:    -1.301062 %
WTa_surf111_stacking7 lmp:    -5.663726 ref:    -5.936997 err:    -4.602836 %
WTa_surf111_stacking8 lmp:    -6.638988 ref:    -6.813339 err:    -2.558974 %
WTa_surf111_stacking9 lmp:    -7.060971 ref:    -7.198394 err:    -1.909083 %
WTa_surf111_stacking10 lmp:    -7.162725 ref:    -7.319673 err:    -2.144197 %
WV_surf100_stacking0 lmp:    -6.511381 ref:    -6.549960 err:    -0.589000 %
WV_surf100_stacking1 lmp:    -6.495873 ref:    -6.525852 err:    -0.459389 %
WV_surf100_stacking2 lmp:    -6.443704 ref:    -6.450967 err:    -0.112597 %
WV_surf100_stacking3 lmp:    -6.371753 ref:    -6.340715 err:     0.489513 %
WV_surf100_stacking4 lmp:    -6.298258 ref:    -6.239930 err:     0.934746 %
WV_surf100_stacking5 lmp:    -6.266648 ref:    -6.196757 err:     1.127861 %
WV_surf100_stacking6 lmp:    -6.298267 ref:    -6.239930 err:     0.934889 %
WV_surf100_stacking7 lmp:    -6.371766 ref:    -6.340693 err:     0.490050 %
WV_surf100_stacking8 lmp:    -6.443714 ref:    -6.450981 err:    -0.112643 %
WV_surf100_stacking9 lmp:    -6.495877 ref:    -6.525863 err:    -0.459489 %
WV_surf100_stacking10 lmp:    -6.511381 ref:    -6.549964 err:    -0.589061 %
WV_surf110_stacking0 lmp:    -6.359285 ref:    -6.471032 err:    -1.726878 %
WV_surf110_stacking1 lmp:    -6.343370 ref:    -6.445137 err:    -1.578979 %
WV_surf110_stacking2 lmp:    -6.293547 ref:    -6.360567 err:    -1.053675 %
WV_surf110_stacking3 lmp:    -6.229251 ref:    -6.239658 err:    -0.166793 %
WV_surf110_stacking4 lmp:    -6.165456 ref:    -6.120486 err:     0.734743 %
WV_surf110_stacking5 lmp:    -6.138120 ref:    -6.069903 err:     1.123857 %
WV_surf110_stacking6 lmp:    -6.165460 ref:    -6.120486 err:     0.734812 %
WV_surf110_stacking7 lmp:    -6.229256 ref:    -6.239658 err:    -0.166704 %
WV_surf110_stacking8 lmp:    -6.293552 ref:    -6.360566 err:    -1.053589 %
WV_surf110_stacking9 lmp:    -6.343372 ref:    -6.445137 err:    -1.578942 %
WV_surf110_stacking10 lmp:    -6.359285 ref:    -6.471032 err:    -1.726878 %
WV_surf111_stacking0 lmp:    -6.056977 ref:    -6.159931 err:    -1.671359 %
WV_surf111_stacking1 lmp:    -5.994613 ref:    -6.062431 err:    -1.118656 %
WV_surf111_stacking2 lmp:    -5.654745 ref:    -5.804871 err:    -2.586210 %
WV_surf111_stacking3 lmp:    -4.665738 ref:    -5.347862 err:   -12.755082 %
WV_surf111_stacking4 lmp:    -3.086132 ref:    -4.586859 err:   -32.717974 %
WV_surf111_stacking5 lmp:    -2.195136 ref:    -4.118307 err:   -46.698109 %
WV_surf111_stacking6 lmp:    -3.086132 ref:    -4.586871 err:   -32.718145 %
WV_surf111_stacking7 lmp:    -4.665737 ref:    -5.347869 err:   -12.755208 %
WV_surf111_stacking8 lmp:    -5.654745 ref:    -5.804873 err:    -2.586243 %
WV_surf111_stacking9 lmp:    -5.994614 ref:    -6.062428 err:    -1.118603 %
WV_surf111_stacking10 lmp:    -6.056977 ref:    -6.159932 err:    -1.671366 %
TaV_surf100_stacking0 lmp:    -6.143035 ref:    -6.206476 err:    -1.022169 %
TaV_surf100_stacking1 lmp:    -6.120236 ref:    -6.189348 err:    -1.116629 %
TaV_surf100_stacking2 lmp:    -6.045224 ref:    -6.129010 err:    -1.367031 %
TaV_surf100_stacking3 lmp:    -5.930567 ref:    -6.035438 err:    -1.737581 %
TaV_surf100_stacking4 lmp:    -5.824151 ref:    -5.943712 err:    -2.011547 %
TaV_surf100_stacking5 lmp:    -5.787672 ref:    -5.901143 err:    -1.922863 %
TaV_surf100_stacking6 lmp:    -5.824151 ref:    -5.942342 err:    -1.988957 %
TaV_surf100_stacking7 lmp:    -5.930567 ref:    -6.035494 err:    -1.738499 %
TaV_surf100_stacking8 lmp:    -6.045224 ref:    -6.128960 err:    -1.366227 %
TaV_surf100_stacking9 lmp:    -6.120236 ref:    -6.189277 err:    -1.115497 %
TaV_surf100_stacking10 lmp:    -6.143035 ref:    -6.206648 err:    -1.024911 %
TaV_surf110_stacking0 lmp:    -5.982017 ref:    -6.088699 err:    -1.752126 %
TaV_surf110_stacking1 lmp:    -5.959224 ref:    -6.064953 err:    -1.743281 %
TaV_surf110_stacking2 lmp:    -5.883537 ref:    -6.004400 err:    -2.012905 %
TaV_surf110_stacking3 lmp:    -5.768398 ref:    -5.912781 err:    -2.441878 %
TaV_surf110_stacking4 lmp:    -5.658417 ref:    -5.815482 err:    -2.700805 %
TaV_surf110_stacking5 lmp:    -5.618122 ref:    -5.771612 err:    -2.659389 %
TaV_surf110_stacking6 lmp:    -5.658406 ref:    -5.815468 err:    -2.700754 %
TaV_surf110_stacking7 lmp:    -5.768382 ref:    -5.912780 err:    -2.442128 %
TaV_surf110_stacking8 lmp:    -5.883524 ref:    -6.004405 err:    -2.013208 %
TaV_surf110_stacking9 lmp:    -5.959217 ref:    -6.064950 err:    -1.743334 %
TaV_surf110_stacking10 lmp:    -5.982017 ref:    -6.088709 err:    -1.752295 %
TaV_surf111_stacking0 lmp:    -5.729805 ref:    -5.903490 err:    -2.942071 %
TaV_surf111_stacking1 lmp:    -5.661802 ref:    -5.827529 err:    -2.843858 %
TaV_surf111_stacking2 lmp:    -5.367429 ref:    -5.589076 err:    -3.965732 %
TaV_surf111_stacking3 lmp:    -4.656853 ref:    -5.012632 err:    -7.097660 %
TaV_surf111_stacking4 lmp:    -3.610415 ref:    -3.731939 err:    -3.256329 %
TaV_surf111_stacking5 lmp:    -3.049682 ref:    -2.824353 err:     7.978091 %
TaV_surf111_stacking6 lmp:    -3.610414 ref:    -3.731772 err:    -3.252018 %
TaV_surf111_stacking7 lmp:    -4.656852 ref:    -5.012252 err:    -7.090612 %
TaV_surf111_stacking8 lmp:    -5.367429 ref:    -5.590174 err:    -3.984596 %
TaV_surf111_stacking9 lmp:    -5.661802 ref:    -5.827044 err:    -2.835782 %
TaV_surf111_stacking10 lmp:    -5.729805 ref:    -5.903507 err:    -2.942345 %
  00MC_00004_B2 lmp:    -6.721378 ref:    -7.108731 err:    -5.448972 %
  00MC_00005_B2 lmp:    -6.751030 ref:    -7.103495 err:    -4.961855 %
  00MC_00006_B2 lmp:    -6.722596 ref:    -7.110213 err:    -5.451549 %
  00MC_00007_B2 lmp:    -6.747825 ref:    -7.120959 err:    -5.239946 %
NbMo_Fine_300MD5 lmp:    -7.196322 ref:    -7.166894 err:     0.410611 %
NbMo_Fine_300MD10 lmp:    -7.181013 ref:    -7.149520 err:     0.440493 %
NbMo_Fine_300MD15 lmp:    -7.161522 ref:    -7.133306 err:     0.395548 %
NbMo_Fine_300MD20 lmp:    -7.141727 ref:    -7.119524 err:     0.311858 %
NbMo_Fine_300MD25 lmp:    -7.109555 ref:    -7.105740 err:     0.053691 %
NbMo_Fine_300MD30 lmp:    -7.101850 ref:    -7.092821 err:     0.127285 %
NbMo_Fine_300MD35 lmp:    -7.093556 ref:    -7.104571 err:    -0.155041 %
NbMo_Fine_300MD40 lmp:    -7.102977 ref:    -7.094491 err:     0.119619 %
NbMo_Fine_300MD45 lmp:    -7.120976 ref:    -7.117851 err:     0.043897 %
NbMo_Fine_300MD50 lmp:    -7.126780 ref:    -7.126701 err:     0.001115 %
NbMo_Fine_300MD55 lmp:    -7.158617 ref:    -7.142358 err:     0.227649 %
NbMo_Fine_300MD60 lmp:    -7.168090 ref:    -7.160061 err:     0.112131 %
NbMo_Fine_300MD65 lmp:    -7.174771 ref:    -7.172625 err:     0.029916 %
NbMo_Fine_300MD70 lmp:    -7.182773 ref:    -7.161375 err:     0.298799 %
NbMo_Fine_300MD75 lmp:    -7.169833 ref:    -7.161281 err:     0.119426 %
NbMo_Fine_300MD80 lmp:    -7.170639 ref:    -7.149642 err:     0.293678 %
NbMo_Fine_300MD85 lmp:    -7.149574 ref:    -7.135692 err:     0.194546 %
NbMo_Fine_300MD90 lmp:    -7.138912 ref:    -7.125451 err:     0.188913 %
NbMo_Fine_300MD95 lmp:    -7.138034 ref:    -7.130876 err:     0.100384 %
NbMo_Fine_300MD100 lmp:    -7.123366 ref:    -7.116568 err:     0.095528 %
NbMo_Fine_600MD5 lmp:    -7.192549 ref:    -7.124063 err:     0.961330 %
NbMo_Fine_600MD10 lmp:    -7.166598 ref:    -7.090429 err:     1.074249 %
NbMo_Fine_600MD15 lmp:    -7.130496 ref:    -7.055579 err:     1.061805 %
NbMo_Fine_600MD20 lmp:    -7.093264 ref:    -7.018373 err:     1.067068 %
NbMo_Fine_600MD25 lmp:    -7.052020 ref:    -7.024757 err:     0.388095 %
NbMo_Fine_600MD30 lmp:    -7.067617 ref:    -6.993635 err:     1.057846 %
NbMo_Fine_600MD35 lmp:    -7.074540 ref:    -7.026935 err:     0.677466 %
NbMo_Fine_600MD40 lmp:    -7.109131 ref:    -7.058826 err:     0.712657 %
NbMo_Fine_600MD45 lmp:    -7.126899 ref:    -7.065825 err:     0.864362 %
NbMo_Fine_600MD50 lmp:    -7.141484 ref:    -7.082621 err:     0.831090 %
NbMo_Fine_600MD55 lmp:    -7.162767 ref:    -7.113567 err:     0.691641 %
NbMo_Fine_600MD60 lmp:    -7.163770 ref:    -7.113173 err:     0.711310 %
NbMo_Fine_600MD65 lmp:    -7.172288 ref:    -7.123634 err:     0.682995 %
NbMo_Fine_600MD70 lmp:    -7.157635 ref:    -7.097068 err:     0.853409 %
NbMo_Fine_600MD75 lmp:    -7.141476 ref:    -7.083072 err:     0.824561 %
NbMo_Fine_600MD80 lmp:    -7.111585 ref:    -7.049267 err:     0.884039 %
NbMo_Fine_600MD85 lmp:    -7.061399 ref:    -7.016981 err:     0.633013 %
NbMo_Fine_600MD90 lmp:    -7.051049 ref:    -6.995851 err:     0.789022 %
NbMo_Fine_600MD95 lmp:    -7.034383 ref:    -7.025558 err:     0.125606 %
NbMo_Fine_600MD100 lmp:    -7.084812 ref:    -7.051939 err:     0.466157 %
NbMo_Fine_900MD5 lmp:    -7.188280 ref:    -7.081285 err:     1.510954 %
NbMo_Fine_900MD10 lmp:    -7.150950 ref:    -7.030999 err:     1.706031 %
NbMo_Fine_900MD15 lmp:    -7.082817 ref:    -6.971247 err:     1.600438 %
NbMo_Fine_900MD20 lmp:    -7.027378 ref:    -6.902435 err:     1.810129 %
NbMo_Fine_900MD25 lmp:    -6.974565 ref:    -6.906437 err:     0.986452 %
NbMo_Fine_900MD30 lmp:    -6.943932 ref:    -6.885333 err:     0.851068 %
NbMo_Fine_900MD35 lmp:    -6.956568 ref:    -6.910452 err:     0.667341 %
NbMo_Fine_900MD40 lmp:    -6.968143 ref:    -6.882762 err:     1.240495 %
NbMo_Fine_900MD45 lmp:    -6.946713 ref:    -6.900341 err:     0.672018 %
NbMo_Fine_900MD50 lmp:    -6.946235 ref:    -6.857569 err:     1.292967 %
NbMo_Fine_900MD55 lmp:    -6.980837 ref:    -6.912572 err:     0.987554 %
NbMo_Fine_900MD60 lmp:    -7.033142 ref:    -6.959417 err:     1.059347 %
NbMo_Fine_900MD65 lmp:    -7.093006 ref:    -6.999611 err:     1.334287 %
NbMo_Fine_900MD70 lmp:    -7.132346 ref:    -7.011382 err:     1.725248 %
NbMo_Fine_900MD75 lmp:    -7.147176 ref:    -7.036559 err:     1.572038 %
NbMo_Fine_900MD80 lmp:    -7.150796 ref:    -6.999172 err:     2.166325 %
NbMo_Fine_900MD85 lmp:    -7.154686 ref:    -7.043495 err:     1.578646 %
NbMo_Fine_900MD90 lmp:    -7.151390 ref:    -7.020574 err:     1.863319 %
NbMo_Fine_900MD95 lmp:    -7.115170 ref:    -7.052513 err:     0.888423 %
NbMo_Fine_900MD100 lmp:    -7.079137 ref:    -7.008169 err:     1.012643 %
NbW_Fine_300MD5 lmp:    -8.065415 ref:    -7.972679 err:     1.163171 %
NbW_Fine_300MD10 lmp:    -8.060827 ref:    -7.957839 err:     1.294159 %
NbW_Fine_300MD15 lmp:    -8.043606 ref:    -7.954674 err:     1.117986 %
NbW_Fine_300MD20 lmp:    -7.980943 ref:    -7.950285 err:     0.385626 %
NbW_Fine_300MD25 lmp:    -7.974993 ref:    -7.943365 err:     0.398164 %
NbW_Fine_300MD30 lmp:    -7.959572 ref:    -7.920913 err:     0.488059 %
NbW_Fine_300MD35 lmp:    -7.927442 ref:    -7.923696 err:     0.047277 %
NbW_Fine_300MD40 lmp:    -7.912550 ref:    -7.917345 err:    -0.060556 %
NbW_Fine_300MD45 lmp:    -7.916897 ref:    -7.930281 err:    -0.168762 %
NbW_Fine_300MD50 lmp:    -7.930297 ref:    -7.928086 err:     0.027897 %
NbW_Fine_300MD55 lmp:    -7.938025 ref:    -7.948664 err:    -0.133855 %
NbW_Fine_300MD60 lmp:    -7.955372 ref:    -7.967714 err:    -0.154897 %
NbW_Fine_300MD65 lmp:    -7.991045 ref:    -7.961799 err:     0.367327 %
NbW_Fine_300MD70 lmp:    -7.997059 ref:    -7.972672 err:     0.305878 %
NbW_Fine_300MD75 lmp:    -7.990945 ref:    -7.979457 err:     0.143973 %
NbW_Fine_300MD80 lmp:    -8.022539 ref:    -7.967964 err:     0.684924 %
NbW_Fine_300MD85 lmp:    -8.016696 ref:    -7.972608 err:     0.552988 %
NbW_Fine_300MD90 lmp:    -7.983066 ref:    -7.956400 err:     0.335152 %
NbW_Fine_300MD95 lmp:    -8.016007 ref:    -7.948157 err:     0.853660 %
